"idx","news_date","news_title","news_text_sm","url_in","news_writer","tags_string","thumb_addr"
35,"2023.05.19 09:00","뤼튼, 노코드 AI 개발 툴빌더 전면 개방",올인원 인공지능(AI) 플랫폼 ‘뤼튼테크놀로지스(뤼튼)’가 개발한 노코드 AI 툴빌더를 이용자들에게 전면 개방할 계획이라고 19일 밝혔다.뤼튼은 지난해 4월 생성형 AI 활용 도구를 복잡한 코딩 없이 손쉽게 제작 가능한 툴빌더를 자체 개발했다. 뤼튼은 지난 1년여 동안 해당 툴빌더를 활용해 뤼튼 플랫폼 이용자의 수요를 신속히 반영한 각종 AI 툴과 챗봇을 제작하고 서비스해 왔다.뤼튼은 이 툴빌더를 이용자 누구나 이용할 수 있는 ‘뤼튼 스튜디오’라는 AI 툴 제작 플랫폼으로 업그레이드해 모든 이용자에게 단,https://www.epnc.co.kr/news/articleView.html?idxno=233262,양승갑 기자,,https://cdn.epnc.co.kr/news/thumbnail/202305/233262_234578_5944_v150.jpg
36,"2023.05.18 15:40","인덴트코퍼레이션, 고객 리뷰 분석하는 ‘AI 리뷰 인사이트’ 공개",인공지능(AI) 기반 리뷰 마케팅 솔루션 ‘브이리뷰’를 운영하는 인덴트코퍼레이션이 소비자의 리뷰 긍정·부정 피드백을 인공지능이 분석해주는 ‘AI 리뷰 인사이트’를 새롭게 선보인다고 18일 밝혔다.이번 기능은 AI가 브이리뷰로 생성된 후기들의 텍스트를 분석해 내용의 긍정·부정지수를 파악하는 것이 특징이다. 학습된 AI가 실제 제품을 구매한 고객이 해당 상품을 어떻게 평가했는지 텍스트 리뷰 문장의 긍정·부정 감정과 자연어를 분석한 후 쇼핑몰 관리 대시보드에 수치화된 점수로 제공하는 식이다. 전체 리뷰에 대,https://www.epnc.co.kr/news/articleView.html?idxno=233255,양승갑 기자,,https://cdn.epnc.co.kr/news/thumbnail/202305/233255_234609_933_v150.jpg
37,"2023.05.18 09:29","인공지능 기반 바이어발굴 '딥세일즈', 중기부 팁스(TIPS) 선정",인공지능 기반의 잠재 바이어 발굴을 지원하는 딥세일즈가 팁스(TIPS)에 선정됐다고 17일 밝혔다.중소벤처기업부가 진행하는 팁스(TIPS: Tech Incubator Program for Startup Korea)는 세계시장을 선도할 기술아이템을 보유한 스타트업을 선발 육성하는 정부의 대표적인 ‘민간 투자 주도형 기술창업 지원 프로그램’이다.민간 회사가 유망한 스타트업을 발굴해 투자하면 중기부가 연구개발(R&D) 자금 등을 지원하는 방식으로 민간이 초기 투자하고 정부가 후속으로 연계 지원하는 구조다.,https://www.epnc.co.kr/news/articleView.html?idxno=233224,서용하 기자,,https://cdn.epnc.co.kr/news/thumbnail/202305/233224_234518_32_v150.jpg
38,"2023.05.16 10:00","업스테이지, ‘Press Stage’ 개최…글로벌 AI 리딩 기업 목표",업스테이지는 서울 중구 페럼타워 페럼홀에서 AI로 세상을 이롭게 한다는 컴퍼니 미션인 ‘Making AI Beneficial’을 모토로 기자간담회 ‘Press Stage’를 개최 자사의 AI 팩 AskUp Seargest 등의 서비스를 소개했다고 16일 밝혔다.간담회를 주관한 김성훈 대표는 기업들의 디지털 트랜스포메이션을 촉진하는 AI 솔루션 ‘업스테이지 AI 팩’ 텍스트부터 이미지 생성 푸드렌즈 등 다양한 기능을 제공하는 ‘AskUp’을 통해 대한민국을 넘어 글로벌 AI 생태계를 리딩하는 스타트,https://www.epnc.co.kr/news/articleView.html?idxno=233181,양승갑 기자,,https://cdn.epnc.co.kr/news/thumbnail/202305/233181_234471_5343_v150.jpg
39,"2023.05.12 13:35","이수시스템, 챗GPT 기반 HR서비스 론칭",이수그룹 IT 솔루션 계열사 이수시스템이 챗GPT 기반 HR 서비스를 출시했다고 12일 밝혔다.해당 서비스는 이수시스템의 클라우드형 HR서비스인 워크업(WorkUp)에서 지난 9일 공개됐다.이번 챗봇 서비스 도입을 통해 이용자가 채팅창에 질문을 하면 챗GPT처럼 완성도 높은 답변을 받을 수 있다. 서비스 초기에는 ‘워크업 시스템 사용법 안내 기능’을 제공하고 점진적으로 ‘고객사별 인사규정’이나 ‘복리후생제도’ 등 HR 분야 전반으로 서비스가 확대될 예정이다.이수시스템 관계자는 “단답형 질문에도 자연스,https://www.epnc.co.kr/news/articleView.html?idxno=233129,양승갑 기자,,https://cdn.epnc.co.kr/news/thumbnail/202305/233129_234403_3516_v150.jpg
40,"2023.05.10 11:00","‘국제인공지능대전’, 풍요 속의 빈곤이었던 AI 원천기술들",인공지능(AI) 관련 제품의 성과를 선보이고 솔루션을 직접 체험해볼 수 있는 ‘2023 국제인공지능대전’이 10일 사흘간 일정으로 서울시 삼성동 코엑스에서 개막했다. 올해로 6회를 맞이하는 이번 행사는 주요 참가사로 NHN클라우드 씨이랩 슈퍼솔루션 마음AI 인텔코리아 등 기업이 참가하며 268개 사 470 부스의 규모로 치러졌다.다만 일부 기업에 관람객이 집중돼 중소 기업의 적극적인 소개는 되지 못했다는 업체들의 아쉬움도 지적됐다.◆ 기업 워크플로우 향상하는 AI 솔루션 주목돼국내 AI 생태계,https://www.epnc.co.kr/news/articleView.html?idxno=233060,양승갑 기자,,https://cdn.epnc.co.kr/news/thumbnail/202305/233060_234353_2232_v150.jpg
41,"2023.05.10 09:21","LGU+, 웹 기반 3D 메타버스 내 영상 저작권 보호 기술 특허 출원",LG유플러스는 스트리밍 솔루션 전문업체인 ‘온넷시스템즈코리아’와 웹 기반 3D 메타버스에서 재생되는 영상 미디어의 디지털 저작권을 보호하는 ‘웹 기반 영상 표시 장치 및 방법’ 기술에 대한 특허를 출원했다고 10일 밝혔다.‘웹 기반 영상 표시 장치 및 방법’은 크롬 사파리 엣지 카카오 인앱 브라우저 등 웹 기반 3D 메타버스를 통해 제공하는 영상 미디어에 디지털 저작권 관리 기술을 적용해 이를 안전하게 재생할 수 있는 기술이다.이번 기술이 상용화되면 웹 기반의 메타버스에서 콘텐츠 제작사의 IP가 있,https://www.epnc.co.kr/news/articleView.html?idxno=233033,양승갑 기자,,https://cdn.epnc.co.kr/news/thumbnail/202305/233033_234330_1959_v150.jpg
42,"2023.05.09 11:00",생성 AI 통한 ‘맞춤형’ 광고 전략...플랫폼이 도입하는 이유는,생성형 AI 기술이 발전하면서 각 업계에서 AI 서비스를 이용한 검색 광고 도입이 활발하다. 이용자가 선호하는 관련 상품 정보를 AI가 맞춤형으로 제공해 수익성 개선을 기대할 수 있는 이유에서다.지난 6일(현지시간) 월스트리트저널 등 외신에 따르면 구글은 새로운 AI 기반 검색 서비스를 도입할 계획이다. AI 챗봇 비디오 클립을 검색 결과에 표시하는 방식으로 변화시킨다. 시각적이고 쉽게 접근할 수 있는 검색 엔진의 변화로 정보와 콘텐츠의 더 빠른 접근이 가능하다.관련 업계에 따르면 AI 기술 발전과,https://www.epnc.co.kr/news/articleView.html?idxno=232986,양승갑 기자,,https://cdn.epnc.co.kr/news/thumbnail/202305/232986_234293_1019_v150.jpg
43,"2023.05.08 09:48","엠로, AI 기반 자재 가격 예측∙분석 소프트웨어 출시",AI 기반 공급망관리 소프트웨어 기업 엠로가 AI 기술을 활용해 주요 자재의 가격을 예측 및 분석하는 ‘스마트 프라이스 닥터(SMART Price Doctor)’ 소프트웨어를 출시했다고 8일 밝혔다.엠로의 스마트 프라이스 닥터는 원자재 시황 물가 지수 환율 등 자재 가격에 영향을 주는 다양한 외부 변수와 구매 관련 과거 데이터를 결합한 시계열 예측 모델링을 통해 AI가 자재별 가격 변동 추이를 예측하는 것이 특징이다.그 결과를 토대로 자재를 납품하는 협력사가 제출한 견적가가 적정한지 여부를 면밀하게,https://www.epnc.co.kr/news/articleView.html?idxno=232961,양승갑 기자,,https://cdn.epnc.co.kr/news/thumbnail/202305/232961_234278_4753_v150.jpg
44,"2023.05.08 09:44","KT, AI 교육 플랫폼 ‘코디니’에 AI 로봇 교구 추가",KT가 AI 교육 플랫폼 ‘AI 코디니’에 새온의 자율주행 자동차 로봇 ‘알티노’와 스마트큐브랩스의 ‘AI로봇큐브’를 새로운 AI 프로그래밍 교구로 추가한다고 8일 밝혔다.KT ‘AI 코디니’는 복잡하고 어려운 기존 코딩 방식 대신 블록 형태로 쌓아가며 AI 코딩을 잘 모르는 사용자도 AI 코딩의 원리를 쉽게 이해할 수 있도록 만든 AI 교육 플랫폼이다. 초등학생이나 중학생 등 코딩 입문자도 마우스 클릭만으로 간단히 AI 서비스를 구현할 수 있다.이번 협력으로 KT 'AI 코디니’에 새온의 자율주행 로봇,https://www.epnc.co.kr/news/articleView.html?idxno=232960,양승갑 기자,,https://cdn.epnc.co.kr/news/thumbnail/202305/232960_234277_448_v150.jpg
45,"2023.05.08 09:12","SKT, 이프랜드에 실사 기반 국내외 명소 오픈",SK텔레콤(SKT)이 메타버스 서비스 이프랜드(ifland) 내 소통공간인 이프스퀘어(if square)를 통해 실사 이미지를 기반으로 제작된 국내외 명소를 선보인다고 8일 밝혔다.SKT가 선보이는 국내외 명소는 미국 LA 할리우드 산 남산서울타워 청계천 강남역 사거리 홍대입구역 사거리 등 총 5곳이다. 이번 명소는 기존의 이프스퀘어가 그래픽 방식으로 제작되던 것과 다르게 실사 이미지를 기반으로 제작됐다.SKT는 이번 실사 기반 국내외 명소 오픈에 대해 시공간 제약 없는 메타버스 세상 속에서 전세,https://www.epnc.co.kr/news/articleView.html?idxno=232955,양승갑 기자,,https://cdn.epnc.co.kr/news/thumbnail/202305/232955_234272_129_v150.jpg
46,"2023.05.04 09:09","업스테이지 AskUp, 라인 론칭으로 글로벌 시장 정조준",업스테이지는 Chat AI ‘AskUp’을 라인에 5일 공식 출시하고 국내를 넘어 해외까지 이용자 저변을 확대한다고 4일 밝혔다.라인 유저들은 별도 인증 없이 친구 추가만으로도 현재 카카오톡에 적용된 AskUp의 모든 기능을 동일하게 사용할 수 있다.이번 라인 서비스 론칭으로 텍스트 문서나 손글씨 이미지 등을 AskUp에 보내면 번역된 내용과 함께 답변을 메신저에서 바로 받을 수 있어 라인의 유저들이 밀집한 일본과 동남아시아 등 문서의 디지털화가 필요한 지역에서 더 유용한 활용성을 보일 것으로 예상된다.,https://www.epnc.co.kr/news/articleView.html?idxno=232925,양승갑 기자,,https://cdn.epnc.co.kr/news/thumbnail/202305/232925_234237_829_v150.jpg
47,"2023.05.04 09:03","뤼튼, GPT-4 대화 기능·AI 이미지 생성 무제한 무료 공개",뤼튼테크놀로지스(뤼튼)가 GPT-4를 활용한 대화 기능과 AI 이미지 생성을 제한없이 무료로 공개한다고 4일 밝혔다.뤼튼은 GPT-4와 네이버 하이퍼클로바 자체 언어 모델을 기반으로 다양한 글의 초안 작성을 돕는 50여가지 툴과 챗봇 서비스를 통합한 올인원 플랫폼인 '뤼튼(Wrtn) 2.0'을 운영한다. 이번에는 뤼튼 2.0 플랫폼 내 모든 이용자들에게 GPT-4를 이용한 대화 기능과 AI 이미지 생성을 일일 사용량 제한이나 요금 부과 없이 모두 무제한 무료로 개방한다.뤼튼은 GPT-4가 이전 버전과,https://www.epnc.co.kr/news/articleView.html?idxno=232924,양승갑 기자,,https://cdn.epnc.co.kr/news/thumbnail/202305/232924_234236_254_v150.jpg
48,"2023.05.04 07:00","AI, 일자리 ‘습격’ 현실화…IBM ‘비대면’ 직무 30% 대체 선언",IBM이 AI 기술이 발전함에 따라 비고객 대면 직무의 30%를 AI와 자동화로 대체하겠다고 밝히면서 향후 IBM 내에서 7800명이 일자리를 잃게 될 것으로 예상된다. AI로 인한 일자리 대체 가능성이 현실화된 가운데 관련 업계에서는 콘텐츠 요약 작성 등 화이트칼라 직군에서 대체가 시작됐으며 대비가 필요하다는 입장이다.지난 2일(현지시간) 블룸버그의 보도에 따르면 아르빈드 크리슈나(Arvind Krishna) IBM CEO는 “향후 몇 년 동안 약 7800개의 일자리가 AI로 대체될 수 있기,https://www.epnc.co.kr/news/articleView.html?idxno=232913,양승갑 기자,,https://cdn.epnc.co.kr/news/thumbnail/202305/232913_234227_3510_v150.jpg
49,"2023.05.03 17:14","티맥스메타버스-국립공주대, 슈퍼앱 기반 메타버스 통한 MOU 체결",메타버스 플랫폼 전문기업 티맥스메타버스가 산학협력의 연계적인 발전과 기술 인력양성을 위해 지난 4월 28일 국립공주대학교에서 김민석 티맥스메타버스 대표와 김건수 국립공주대학교 예술대학 예술대학장이 참석한 가운데 업무협약을 체결했다고 3일 밝혔다.이번 협약은 메타버스 공간에서 가구리빙디자인학과 게임디자인학과 등 예술대학 7개 학과 학생들의 작품 전시 및 콘텐츠 개발을 위한 것이다. 두 기관은 메타버스 환경 플랫폼의 공동연구로 새로운 디지털 시장을 선점하고 더 나아가서 메타버스 대학교육 환경 개발을 통해,https://www.epnc.co.kr/news/articleView.html?idxno=232917,양승갑 기자,,https://cdn.epnc.co.kr/news/thumbnail/202305/232917_234230_1350_v150.jpg
50,"2023.05.03 09:39","엠로, 자체 개발한 AI 기술 일본 특허 등록 결정",AI 기반 공급망관리 소프트웨어 기업 엠로가 일본에서 AI 기술 관련 특허를 등록했다고 3일 밝혔다.이번에 일본 특허청을 통해 등록 결정된 특허권은 ‘기계 학습 기반 정보 제공 방법 및 장치’에 관한 것이다. 구매시스템에서 새로운 품목을 등록할 때 AI 기반 자연어 처리 기술을 활용해 시스템 상에 이미 저장된 품목 데이터와의 유사도를 자동으로 분석하고 분류하는 기술이다.엠로는 앞서 2021년 해당 내용으로 국내 특허를 등록 완료했으며 이 기술을 기반으로 AI 소프트웨어 ‘스마트 아이템 닥터’를 개발해,https://www.epnc.co.kr/news/articleView.html?idxno=232901,양승갑 기자,,https://cdn.epnc.co.kr/news/thumbnail/202305/232901_234210_3918_v150.jpg
51,"2023.05.03 09:26","SKT, 메타버스 세상 속 나만의 공간 ‘이프홈’ 도입",SK텔레콤(SKT)이 메타버스 서비스인 ‘이프랜드’에 이용자 개인이 직접 공간을 꾸미고 일상 기록을 남길 수 있는 개인공간 서비스 ‘이프홈’을 도입했다고 3일 밝혔다.이프홈은 SKT가 메타버스 세상에서의 소셜 네트워크 활동을 강화하기 위해 선보이는 개인화된 3D 공간 서비스이다. SKT는 이프랜드 이용자들이 나만의 이프랜드로 진화한 결과물인 이프홈에 관심사와 일상을 남기고 친구들과 소통하는 특별한 메타버스 경험을 갖게 될 것으로 기대했다.이프홈은 새로 업데이트한 이프랜드에 접속해 지형 4곳과 건축물 6,https://www.epnc.co.kr/news/articleView.html?idxno=232897,양승갑 기자,,https://cdn.epnc.co.kr/news/thumbnail/202305/232897_234207_268_v150.jpg
52,"2023.05.03 09:13","SK㈜ C&C, ‘AI 뇌출혈 영상 의료 솔루션’ 글로벌 논문 게재",SK㈜ C&C는 ‘AI 뇌출혈 영상 의료 솔루션 효과성에 대한 논문’이 네이처 파트너 저널인 ‘디지털 메디신’에 게재됐다고 3일 밝혔다.네이처 파트너 저널 ‘디지털 메디신’은 과학분야 세계적 권위지인 네이처 리서치의 인공지능의학 전문 저널이다.서울대학교병원 영상의학과 윤태진 교수와 아주대학교병원 영상의학과 최진욱 교수가 주 저자로 집필한 ‘딥러닝 기반의 뇌출혈 자동 탐지 알고리즘 : 무작위 확증 임상시험(Deep learning based automatic detection algorithm for ac,https://www.epnc.co.kr/news/articleView.html?idxno=232894,양승갑 기자,,https://cdn.epnc.co.kr/news/thumbnail/202305/232894_234204_1240_v150.jpg
53,"2023.05.02 16:31","브이캣, 신진우 KAIST AI 대학원 석좌교수 영입",영상 생성 AI SaaS ‘VCAT.AI(QMDLZOT)’가 생성형 AI 기술 강화를 위해 신진우 카이스트 AI 대학원 석좌교수를 연구 고문으로 위촉했다고 2일 밝혔다.신진우 교수는 기계학습·AI 분야 학회인 ICML ICLR NeurIPS에 공개한 논문 수로 2020년 기준 전 세계 8위를 기록한 바 있다. 현재 김재철 AI 대학원과 카이스트 전기 및 전자공학부 석좌교수(공동소속)로 인공지능 기계학습 딥러닝 분야를 연구 및 교육한다.브이캣은 상품 URL만으로 광고 영상과 배너 이미지를 제작하는,https://www.epnc.co.kr/news/articleView.html?idxno=232891,양승갑 기자,,https://cdn.epnc.co.kr/news/thumbnail/202305/232891_234200_3027_v150.jpg
54,"2023.05.02 09:23","KT, 차세대 AI 서비스 로봇 2종 출시",KT가 차세대 AI 서비스로봇 2종을 출시한다고 2일 밝혔다.각각 베어로보틱스와 LG전자에서 제작한 모델이며 기존 모델에서 주행 안정성과 마케팅 활용성을 대폭 개선했다.베어로보틱스의 AI 서비스로봇 차세대 모델은 주행 안정성 강화 대형 무게 반응형 트레이 높낮이 조절 가능한 4단 트레이 제공으로 반찬과 국물요리가 많은 국내 매장에 특화된 기능이 특징이다. 10.1인치 디스플레이 LED/Matrix LED 제공으로 홍보와 안내 등 마케팅 활용도를 높였다.LG전자의 AI 서비스로봇 차세대 모델은 6개,https://www.epnc.co.kr/news/articleView.html?idxno=232871,양승갑 기자,,https://cdn.epnc.co.kr/news/thumbnail/202305/232871_234179_2242_v150.jpg
55,"2023.04.28 09:50","뤼튼, 일본 진출 공식화…”비영어권 AI 생태계 확장”",뤼튼테크놀로지스(뤼튼)는 지난 20일 일본에서 도쿄 컨퍼런스에서 기자회견을 열고 첫 번째 글로벌 서비스로 뤼튼 일본 버전을 공개했다고 28일 밝혔다.뤼튼은 성 AI 컨퍼런스를 개최하고 2부 행사로 생성AI 해커톤인 ‘프롬프톤’을 진행했다. 일본 시장 개척을 공식화하며 글로벌 AI 스타트업으로 자리 잡겠다는 구상이다. 도쿄 벤처카페에서 열린 컨퍼런스 현장에는 200여명의 사전등록 관객과 함께 일본 테크 미디어 등 현지 기자단이 참여했다.뤼튼은 올해 초부터 글로벌 전담팀을 꾸리고 실리콘밸리 창업 경험,https://www.epnc.co.kr/news/articleView.html?idxno=232829,양승갑 기자,,https://cdn.epnc.co.kr/news/thumbnail/202304/232829_234131_506_v150.jpg
56,"2023.04.28 09:37","올거나이즈, 다우기술에 기업용 AI 솔루션 ‘알리GPT’ 공급",자연어 인지검색 솔루션 기업 올거나이즈가 다우기술이 운영하는 올인원 업무 플랫폼 '다우오피스'에 기업용 AI 솔루션 '알리GPT'를 도입한다고 28일 밝혔다.다우기술의 ‘다우오피스’는 메일 전자결재와 같은 기본 업무 기능부터 ▲업종별로 필요한 기능을 직접 만들어 사용하는 20가지 업무 기능을 제공하는 ‘그룹웨어’ ▲회계관리 서비스를 손쉽게 사용할 수 있도록 만든 ‘경리회계’ ▲임직원이 자유롭게 급여/인사 정보를 확인하고 직접 경비처리를 할 수 있는 ‘경영지원’까지 기업 내 협업을 위해 필요한 서비스를,https://www.epnc.co.kr/news/articleView.html?idxno=232825,양승갑 기자,,https://cdn.epnc.co.kr/news/thumbnail/202304/232825_234127_3731_v150.jpg
